w,8.0,32.0,64.0,16.0,0.0,256.0,512.0,8.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0
a,8.0,32.0,64.0,16.0,2.0,256.0,512.0,8.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
w,8.0,32.0,64.0,16.0,4.0,256.0,512.0,8.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0
d,0.0,0.0,8.0,256.0,0.0,0.0,32.0,128.0,0.0,0.0,0.0,16.0,0.0,0.0,512.0,64.0
d,0.0,2.0,8.0,256.0,0.0,0.0,32.0,128.0,0.0,0.0,0.0,16.0,0.0,0.0,512.0,64.0
w,2.0,2.0,8.0,256.0,0.0,0.0,32.0,128.0,0.0,0.0,512.0,16.0,0.0,0.0,0.0,64.0
a,4.0,8.0,256.0,0.0,2.0,32.0,128.0,0.0,512.0,16.0,0.0,0.0,64.0,0.0,0.0,0.0
w,4.0,8.0,256.0,2.0,2.0,32.0,128.0,0.0,512.0,16.0,0.0,0.0,64.0,0.0,0.0,0.0
w,4.0,8.0,256.0,4.0,2.0,32.0,128.0,0.0,512.0,16.0,0.0,0.0,64.0,0.0,0.0,0.0
w,4.0,8.0,256.0,4.0,2.0,32.0,128.0,2.0,512.0,16.0,0.0,0.0,64.0,0.0,0.0,0.0
d,4.0,8.0,256.0,4.0,2.0,32.0,128.0,2.0,0.0,512.0,16.0,2.0,0.0,0.0,0.0,64.0
w,4.0,8.0,256.0,4.0,4.0,32.0,128.0,4.0,0.0,512.0,16.0,64.0,0.0,0.0,0.0,0.0
w,8.0,8.0,256.0,8.0,0.0,32.0,128.0,64.0,0.0,512.0,16.0,2.0,0.0,0.0,0.0,0.0
a,16.0,256.0,8.0,0.0,32.0,128.0,64.0,0.0,2.0,512.0,16.0,2.0,0.0,0.0,0.0,0.0
w,16.0,256.0,8.0,4.0,32.0,128.0,64.0,0.0,2.0,512.0,16.0,0.0,0.0,0.0,0.0,0.0
a,16.0,256.0,8.0,4.0,32.0,128.0,64.0,0.0,2.0,512.0,16.0,0.0,2.0,0.0,0.0,0.0
w,16.0,256.0,8.0,4.0,32.0,128.0,64.0,2.0,4.0,512.0,16.0,0.0,0.0,0.0,0.0,0.0
d,16.0,256.0,8.0,4.0,32.0,128.0,64.0,2.0,0.0,4.0,512.0,16.0,0.0,0.0,0.0,2.0
a,16.0,256.0,8.0,4.0,32.0,128.0,64.0,2.0,4.0,512.0,16.0,0.0,4.0,0.0,0.0,0.0
w,16.0,256.0,8.0,4.0,32.0,128.0,64.0,2.0,8.0,512.0,16.0,0.0,0.0,2.0,0.0,0.0
w,16.0,256.0,8.0,4.0,32.0,128.0,64.0,4.0,8.0,512.0,16.0,0.0,0.0,2.0,0.0,0.0
w,16.0,256.0,8.0,8.0,32.0,128.0,64.0,2.0,8.0,512.0,16.0,0.0,0.0,2.0,0.0,0.0
a,16.0,256.0,16.0,0.0,32.0,128.0,64.0,2.0,8.0,512.0,16.0,0.0,4.0,0.0,0.0,0.0
d,16.0,256.0,16.0,4.0,32.0,128.0,64.0,2.0,0.0,8.0,512.0,16.0,0.0,0.0,0.0,4.0
a,16.0,256.0,16.0,4.0,32.0,128.0,64.0,2.0,2.0,8.0,512.0,16.0,4.0,0.0,0.0,0.0
d,16.0,256.0,16.0,4.0,32.0,128.0,64.0,2.0,2.0,8.0,512.0,16.0,0.0,0.0,4.0,2.0
a,16.0,256.0,16.0,4.0,32.0,128.0,64.0,2.0,2.0,8.0,512.0,16.0,2.0,4.0,2.0,0.0
w,16.0,256.0,16.0,4.0,32.0,128.0,64.0,2.0,4.0,8.0,512.0,16.0,0.0,4.0,2.0,2.0
a,16.0,256.0,16.0,4.0,32.0,128.0,64.0,2.0,4.0,8.0,512.0,16.0,2.0,4.0,4.0,0.0
a,16.0,256.0,16.0,4.0,32.0,128.0,64.0,2.0,4.0,8.0,512.0,16.0,2.0,8.0,4.0,0.0
w,16.0,256.0,16.0,4.0,32.0,128.0,64.0,2.0,4.0,16.0,512.0,16.0,2.0,0.0,4.0,2.0
a,16.0,256.0,16.0,4.0,32.0,128.0,64.0,2.0,4.0,16.0,512.0,16.0,4.0,4.0,2.0,0.0
w,16.0,2.0,256.0,4.0,0.0,16.0,16.0,32.0,0.0,0.0,512.0,128.0,0.0,0.0,2.0,0.0
w,16.0,2.0,256.0,4.0,2.0,16.0,16.0,32.0,0.0,0.0,512.0,128.0,0.0,0.0,2.0,0.0
w,16.0,2.0,256.0,4.0,4.0,16.0,16.0,32.0,0.0,0.0,512.0,128.0,0.0,0.0,2.0,0.0
d,16.0,2.0,256.0,4.0,0.0,4.0,32.0,32.0,0.0,0.0,512.0,128.0,0.0,0.0,0.0,4.0
d,16.0,2.0,256.0,4.0,0.0,2.0,4.0,64.0,0.0,0.0,512.0,128.0,0.0,0.0,0.0,4.0
w,16.0,4.0,256.0,4.0,0.0,2.0,4.0,64.0,0.0,0.0,512.0,128.0,0.0,0.0,0.0,4.0
w,16.0,4.0,256.0,4.0,2.0,2.0,4.0,64.0,0.0,0.0,512.0,128.0,0.0,0.0,0.0,4.0
d,16.0,4.0,256.0,4.0,0.0,4.0,4.0,64.0,0.0,0.0,512.0,128.0,0.0,0.0,2.0,4.0
w,16.0,8.0,256.0,4.0,2.0,0.0,4.0,64.0,0.0,0.0,512.0,128.0,0.0,0.0,2.0,4.0
d,16.0,8.0,256.0,4.0,0.0,4.0,4.0,64.0,0.0,0.0,512.0,128.0,0.0,0.0,2.0,4.0
d,16.0,8.0,256.0,4.0,0.0,0.0,8.0,64.0,0.0,2.0,512.0,128.0,0.0,0.0,2.0,4.0
w,16.0,8.0,256.0,4.0,0.0,4.0,8.0,64.0,0.0,0.0,512.0,128.0,0.0,0.0,2.0,4.0
a,16.0,8.0,256.0,4.0,4.0,8.0,64.0,0.0,2.0,512.0,128.0,0.0,2.0,4.0,0.0,0.0
w,16.0,16.0,256.0,4.0,4.0,512.0,64.0,2.0,4.0,4.0,128.0,0.0,0.0,0.0,0.0,0.0
a,32.0,256.0,4.0,0.0,4.0,512.0,64.0,2.0,8.0,128.0,0.0,0.0,2.0,0.0,0.0,0.0
w,32.0,256.0,4.0,2.0,4.0,512.0,64.0,0.0,8.0,128.0,2.0,0.0,2.0,0.0,0.0,0.0
d,32.0,256.0,4.0,2.0,0.0,4.0,512.0,64.0,0.0,8.0,128.0,2.0,0.0,0.0,0.0,4.0
a,32.0,256.0,4.0,2.0,4.0,512.0,64.0,0.0,8.0,128.0,2.0,0.0,2.0,4.0,0.0,0.0
w,32.0,256.0,4.0,4.0,4.0,512.0,64.0,0.0,8.0,128.0,2.0,0.0,2.0,4.0,0.0,0.0
d,0.0,32.0,256.0,8.0,4.0,512.0,64.0,2.0,0.0,8.0,128.0,2.0,0.0,0.0,2.0,4.0
w,4.0,32.0,256.0,8.0,2.0,512.0,64.0,4.0,0.0,8.0,128.0,4.0,0.0,0.0,2.0,0.0
w,4.0,32.0,256.0,8.0,2.0,512.0,64.0,8.0,0.0,8.0,128.0,2.0,0.0,0.0,2.0,0.0
w,4.0,32.0,256.0,16.0,4.0,512.0,64.0,2.0,0.0,8.0,128.0,0.0,0.0,0.0,2.0,0.0
w,8.0,32.0,256.0,16.0,0.0,512.0,64.0,4.0,0.0,8.0,128.0,0.0,0.0,0.0,2.0,0.0
d,8.0,32.0,256.0,16.0,2.0,512.0,64.0,4.0,0.0,0.0,8.0,128.0,0.0,0.0,0.0,2.0
a,8.0,32.0,256.0,16.0,2.0,512.0,64.0,4.0,2.0,8.0,128.0,0.0,2.0,0.0,0.0,0.0
w,8.0,32.0,256.0,16.0,4.0,512.0,64.0,4.0,2.0,8.0,128.0,0.0,0.0,2.0,0.0,0.0
w,8.0,32.0,256.0,16.0,4.0,512.0,64.0,4.0,4.0,8.0,128.0,0.0,0.0,2.0,0.0,0.0
w,8.0,32.0,256.0,16.0,8.0,512.0,64.0,4.0,0.0,8.0,128.0,2.0,0.0,2.0,0.0,0.0
w,16.0,256.0,256.0,16.0,8.0,4.0,32.0,64.0,512.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
a,16.0,512.0,16.0,0.0,8.0,4.0,32.0,64.0,512.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
w,16.0,512.0,16.0,64.0,8.0,8.0,32.0,0.0,512.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
d,16.0,512.0,16.0,64.0,0.0,0.0,16.0,32.0,0.0,512.0,4.0,2.0,0.0,0.0,0.0,2.0
w,16.0,1024.0,32.0,64.0,2.0,0.0,4.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
a,16.0,1024.0,32.0,64.0,2.0,4.0,32.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
w,16.0,1024.0,64.0,64.0,2.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
d,0.0,16.0,1024.0,128.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
w,2.0,16.0,1024.0,128.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
w,2.0,16.0,1024.0,128.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
w,2.0,16.0,1024.0,128.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
d,2.0,16.0,1024.0,128.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
d,2.0,16.0,1024.0,128.0,0.0,0.0,4.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
w,4.0,16.0,1024.0,128.0,0.0,0.0,4.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
d,4.0,16.0,1024.0,128.0,0.0,0.0,4.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0
w,4.0,16.0,1024.0,128.0,2.0,0.0,4.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0
d,4.0,16.0,1024.0,128.0,0.0,4.0,4.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0
d,4.0,16.0,1024.0,128.0,0.0,0.0,8.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0
w,4.0,16.0,1024.0,128.0,0.0,2.0,8.0,16.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0
d,4.0,16.0,1024.0,128.0,0.0,2.0,8.0,16.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0
w,4.0,16.0,1024.0,128.0,2.0,2.0,8.0,16.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0
d,4.0,16.0,1024.0,128.0,0.0,4.0,8.0,16.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,4.0
a,4.0,16.0,1024.0,128.0,4.0,8.0,16.0,0.0,4.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0
w,8.0,16.0,1024.0,128.0,8.0,16.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
w,16.0,32.0,1024.0,128.0,0.0,0.0,16.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a,16.0,32.0,1024.0,128.0,16.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,32.0,32.0,1024.0,128.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,64.0,1024.0,128.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
w,64.0,1024.0,128.0,0.0,4.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
w,128.0,128.0,128.0,8.0,2048.0,1024.0,0.0,16.0,512.0,256.0,0.0,64.0,0.0,0.0,0.0,0.0
a,256.0,128.0,8.0,0.0,2048.0,1024.0,16.0,0.0,512.0,256.0,64.0,0.0,2.0,0.0,0.0,0.0
w,256.0,128.0,8.0,2.0,2048.0,1024.0,16.0,0.0,512.0,256.0,64.0,0.0,2.0,0.0,0.0,0.0
w,256.0,128.0,8.0,4.0,2048.0,1024.0,16.0,0.0,512.0,256.0,64.0,0.0,2.0,0.0,0.0,0.0
d,256.0,128.0,8.0,4.0,2048.0,1024.0,16.0,2.0,0.0,512.0,256.0,64.0,0.0,0.0,0.0,2.0
a,256.0,128.0,8.0,4.0,2048.0,1024.0,16.0,2.0,512.0,256.0,64.0,0.0,4.0,0.0,0.0,0.0
a,256.0,128.0,8.0,4.0,2048.0,1024.0,16.0,2.0,512.0,256.0,64.0,0.0,4.0,2.0,0.0,0.0
a,256.0,128.0,8.0,4.0,2048.0,1024.0,16.0,2.0,512.0,256.0,64.0,0.0,4.0,4.0,0.0,0.0
a,256.0,128.0,8.0,4.0,2048.0,1024.0,16.0,2.0,512.0,256.0,64.0,0.0,8.0,4.0,0.0,0.0
w,256.0,128.0,8.0,4.0,2048.0,1024.0,16.0,4.0,512.0,256.0,64.0,0.0,8.0,4.0,0.0,0.0
w,256.0,128.0,8.0,8.0,2048.0,1024.0,16.0,2.0,512.0,256.0,64.0,0.0,8.0,4.0,0.0,0.0
a,256.0,128.0,16.0,0.0,2048.0,1024.0,16.0,2.0,512.0,256.0,64.0,0.0,8.0,8.0,0.0,0.0
w,256.0,128.0,32.0,4.0,2048.0,1024.0,64.0,0.0,512.0,256.0,0.0,0.0,8.0,8.0,0.0,0.0
w,256.0,128.0,32.0,4.0,2048.0,1024.0,64.0,0.0,512.0,256.0,2.0,0.0,8.0,8.0,0.0,0.0
w,256.0,128.0,32.0,4.0,2048.0,1024.0,64.0,2.0,512.0,256.0,2.0,0.0,8.0,8.0,0.0,0.0
w,256.0,128.0,32.0,4.0,2048.0,1024.0,64.0,4.0,512.0,256.0,2.0,0.0,8.0,8.0,0.0,0.0
w,256.0,128.0,32.0,8.0,2048.0,1024.0,64.0,2.0,512.0,256.0,2.0,0.0,8.0,8.0,0.0,0.0
w,256.0,128.0,32.0,8.0,2048.0,1024.0,64.0,4.0,512.0,256.0,2.0,0.0,8.0,8.0,0.0,0.0
d,256.0,128.0,32.0,8.0,2048.0,1024.0,64.0,4.0,0.0,512.0,256.0,4.0,0.0,0.0,0.0,16.0
w,256.0,128.0,32.0,8.0,2048.0,1024.0,64.0,8.0,0.0,512.0,256.0,16.0,0.0,2.0,0.0,0.0
w,256.0,128.0,32.0,16.0,2048.0,1024.0,64.0,16.0,0.0,512.0,256.0,0.0,0.0,2.0,2.0,0.0
w,256.0,128.0,32.0,32.0,2048.0,1024.0,64.0,2.0,0.0,512.0,256.0,0.0,0.0,2.0,2.0,0.0
a,256.0,128.0,64.0,0.0,2048.0,1024.0,64.0,2.0,2.0,512.0,256.0,0.0,4.0,0.0,0.0,0.0
w,256.0,128.0,128.0,2.0,2048.0,1024.0,256.0,0.0,2.0,512.0,2.0,0.0,4.0,0.0,0.0,0.0
a,256.0,256.0,2.0,0.0,2048.0,1024.0,256.0,2.0,2.0,512.0,2.0,0.0,4.0,0.0,0.0,0.0
a,512.0,2.0,0.0,0.0,2048.0,1024.0,256.0,2.0,2.0,512.0,4.0,0.0,4.0,0.0,0.0,0.0
w,2048.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,2048.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,2048.0,64.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,2048.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
w,2048.0,64.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,2048.0,64.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
w,2048.0,64.0,4.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,2048.0,64.0,8.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
w,2048.0,64.0,8.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,2048.0,64.0,8.0,2.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,2048.0,64.0,8.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
w,2048.0,64.0,16.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
w,2048.0,64.0,16.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,2048.0,64.0,16.0,8.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,2048.0,64.0,16.0,8.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,2048.0,64.0,16.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
d,2048.0,64.0,16.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
w,2048.0,64.0,16.0,16.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,2048.0,64.0,32.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,2048.0,64.0,32.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,2048.0,64.0,32.0,2.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
a,2048.0,64.0,32.0,2.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
w,2048.0,64.0,32.0,2.0,4.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,2048.0,64.0,32.0,2.0,8.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,2048.0,64.0,32.0,2.0,16.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
w,2048.0,64.0,32.0,2.0,16.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
a,2048.0,64.0,32.0,2.0,16.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
w,256.0,64.0,32.0,1024.0,0.0,0.0,512.0,8.0,0.0,0.0,1024.0,64.0,0.0,0.0,0.0,0.0
a,256.0,64.0,32.0,1024.0,512.0,8.0,0.0,0.0,1024.0,64.0,0.0,0.0,2.0,0.0,0.0,0.0
w,256.0,64.0,32.0,1024.0,512.0,8.0,2.0,0.0,1024.0,64.0,0.0,0.0,2.0,0.0,0.0,0.0
d,256.0,64.0,32.0,1024.0,0.0,512.0,8.0,2.0,0.0,1024.0,64.0,2.0,0.0,0.0,0.0,2.0
w,256.0,64.0,32.0,1024.0,2.0,512.0,8.0,4.0,0.0,1024.0,64.0,2.0,0.0,0.0,0.0,0.0
d,256.0,64.0,32.0,1024.0,2.0,512.0,8.0,4.0,0.0,1024.0,64.0,2.0,0.0,0.0,0.0,2.0
w,256.0,64.0,32.0,1024.0,4.0,512.0,8.0,4.0,0.0,1024.0,64.0,4.0,0.0,0.0,0.0,0.0
w,256.0,64.0,32.0,1024.0,4.0,512.0,8.0,8.0,0.0,1024.0,64.0,2.0,0.0,0.0,0.0,0.0
a,256.0,64.0,32.0,1024.0,4.0,512.0,16.0,0.0,1024.0,64.0,2.0,0.0,2.0,0.0,0.0,0.0
d,256.0,64.0,32.0,1024.0,4.0,512.0,16.0,2.0,0.0,1024.0,64.0,2.0,0.0,0.0,0.0,2.0
w,256.0,64.0,32.0,1024.0,4.0,512.0,16.0,4.0,0.0,1024.0,64.0,2.0,0.0,2.0,0.0,0.0
d,256.0,64.0,32.0,1024.0,4.0,512.0,16.0,4.0,0.0,1024.0,64.0,2.0,0.0,0.0,0.0,4.0
a,256.0,64.0,32.0,1024.0,4.0,512.0,16.0,4.0,1024.0,64.0,2.0,0.0,2.0,4.0,0.0,0.0
d,256.0,64.0,32.0,1024.0,4.0,512.0,16.0,4.0,0.0,1024.0,64.0,4.0,0.0,0.0,2.0,4.0
w,256.0,64.0,32.0,1024.0,4.0,512.0,16.0,8.0,0.0,1024.0,64.0,4.0,0.0,2.0,2.0,0.0
d,256.0,64.0,32.0,1024.0,4.0,512.0,16.0,8.0,0.0,1024.0,64.0,4.0,0.0,0.0,2.0,4.0
w,256.0,64.0,32.0,1024.0,4.0,512.0,16.0,8.0,2.0,1024.0,64.0,8.0,0.0,0.0,2.0,0.0
w,256.0,64.0,32.0,1024.0,4.0,512.0,16.0,16.0,2.0,1024.0,64.0,0.0,0.0,2.0,2.0,0.0
a,256.0,64.0,32.0,1024.0,4.0,512.0,32.0,0.0,2.0,1024.0,64.0,0.0,4.0,4.0,0.0,0.0
w,256.0,64.0,64.0,1024.0,4.0,512.0,64.0,2.0,2.0,1024.0,0.0,0.0,4.0,4.0,0.0,0.0
w,256.0,64.0,128.0,1024.0,4.0,512.0,2.0,2.0,2.0,1024.0,0.0,0.0,4.0,4.0,0.0,0.0
d,256.0,64.0,128.0,1024.0,0.0,4.0,512.0,4.0,0.0,0.0,2.0,1024.0,0.0,0.0,4.0,8.0
a,256.0,64.0,128.0,1024.0,2.0,4.0,512.0,4.0,2.0,1024.0,0.0,0.0,4.0,8.0,0.0,0.0
w,256.0,64.0,128.0,1024.0,4.0,4.0,512.0,4.0,4.0,1024.0,2.0,0.0,0.0,8.0,0.0,0.0
d,256.0,64.0,128.0,1024.0,0.0,8.0,512.0,4.0,0.0,4.0,1024.0,2.0,0.0,0.0,2.0,8.0
w,256.0,64.0,128.0,1024.0,2.0,8.0,512.0,4.0,0.0,4.0,1024.0,2.0,0.0,0.0,2.0,8.0
w,256.0,64.0,128.0,1024.0,4.0,8.0,512.0,4.0,0.0,4.0,1024.0,2.0,0.0,0.0,2.0,8.0
a,256.0,64.0,128.0,1024.0,4.0,8.0,512.0,4.0,8.0,1024.0,2.0,0.0,2.0,8.0,0.0,0.0
d,0.0,0.0,0.0,2.0,0.0,0.0,64.0,32.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,2048.0
w,0.0,2.0,64.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0
w,0.0,4.0,64.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0
w,4.0,4.0,64.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0
a,8.0,64.0,2.0,0.0,32.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
w,8.0,64.0,2.0,0.0,32.0,2.0,0.0,0.0,4096.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
d,0.0,8.0,64.0,2.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,4.0
w,4.0,8.0,64.0,4.0,0.0,0.0,32.0,4096.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
w,4.0,8.0,64.0,4.0,0.0,2.0,32.0,4096.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
a,4.0,8.0,64.0,4.0,2.0,32.0,4096.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
w,4.0,8.0,64.0,4.0,4.0,32.0,4096.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
w,8.0,8.0,64.0,4.0,2.0,32.0,4096.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
a,16.0,64.0,4.0,0.0,2.0,32.0,4096.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
w,16.0,64.0,4.0,0.0,4.0,32.0,4096.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
a,16.0,64.0,4.0,0.0,4.0,32.0,4096.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
w,16.0,64.0,4.0,2.0,4.0,32.0,4096.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
d,16.0,64.0,4.0,2.0,0.0,4.0,32.0,4096.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0
a,16.0,64.0,4.0,2.0,4.0,32.0,4096.0,0.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0
d,16.0,64.0,4.0,2.0,0.0,4.0,32.0,4096.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,4.0
a,16.0,64.0,4.0,2.0,2.0,4.0,32.0,4096.0,2.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0
w,16.0,64.0,4.0,2.0,4.0,4.0,32.0,4096.0,4.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0
a,16.0,64.0,4.0,2.0,8.0,32.0,4096.0,0.0,4.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0
w,16.0,64.0,4.0,2.0,8.0,32.0,4096.0,0.0,8.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0
w,16.0,64.0,4.0,4.0,16.0,32.0,4096.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0
w,32.0,64.0,4.0,4.0,2.0,32.0,4096.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0
w,32.0,64.0,4.0,4.0,4.0,32.0,4096.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0
a,32.0,64.0,8.0,0.0,4.0,32.0,4096.0,0.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
d,0.0,32.0,64.0,8.0,0.0,4.0,32.0,4096.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,4.0
w,4.0,4096.0,256.0,16.0,8.0,0.0,2048.0,32.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0
a,4.0,4096.0,256.0,16.0,8.0,4.0,2048.0,32.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,4.0,4096.0,256.0,16.0,8.0,4.0,2048.0,32.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,0.0
a,4.0,4096.0,256.0,16.0,8.0,4.0,2048.0,32.0,2.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0
d,4.0,4096.0,256.0,16.0,8.0,4.0,2048.0,32.0,0.0,2.0,64.0,4.0,0.0,0.0,0.0,0.0
a,4.0,4096.0,256.0,16.0,8.0,4.0,2048.0,32.0,2.0,64.0,4.0,0.0,2.0,0.0,0.0,0.0
d,4.0,4096.0,256.0,16.0,8.0,4.0,2048.0,32.0,0.0,2.0,64.0,4.0,0.0,0.0,0.0,4.0
w,4.0,4096.0,256.0,16.0,8.0,4.0,2048.0,32.0,2.0,2.0,64.0,8.0,0.0,0.0,0.0,0.0
d,4.0,4096.0,256.0,16.0,8.0,4.0,2048.0,32.0,0.0,4.0,64.0,8.0,0.0,0.0,0.0,2.0
